"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Gulo gulo","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Rangifer tarandus fennicus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_4_MB_SampleID_143",283010,6949730,2012,898.141555786132,3.33333319425582,139,-0.455833333333333,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_144",384200,6950200,2008,1144.5439119339,4.23333334674437,161,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_145",384200,6950200,2009,659.168962478638,3.10833333432675,159,-0.243333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_146",384200,6950200,2013,848.761636734009,4.35833334426085,160,0.21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_147",297060,6950540,2008,835.452046394348,4.80833332364758,134,-0.378333333333333,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
"mammals_dec_4_MB_SampleID_148",297060,6950540,2014,641.601783752442,5.13333331296841,73,0.186666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_149",405790,6951460,2012,1062.72192382812,2.80000003178915,161,-0.455833333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_150",405790,6951460,2013,808.44700241089,4.62500002483527,156,0.21,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
"mammals_dec_4_MB_SampleID_151",405790,6951460,2015,875.65198135376,5.0166666780909,138,0.433333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
"mammals_dec_4_MB_SampleID_152",393440,6954150,2009,659.168962478638,3.10833333432675,159,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"mammals_dec_4_MB_SampleID_153",393440,6954150,2012,1097.66792678833,2.5916666140159,163,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"mammals_dec_4_MB_SampleID_154",302030,6955030,2013,712.571910858154,4.65833329906066,136,0.21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_155",241010,6955200,2009,618.430063247681,4.04166661699613,121,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"mammals_dec_4_MB_SampleID_156",241010,6955200,2016,801.524429321289,4.43333329757055,129,-0.0383333333333333,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"mammals_dec_4_MB_SampleID_157",273860,6956030,2013,716.196600914001,4.74999998509884,128,0.21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_158",291940,6956950,2009,560.18939781189,3.8916666507721,134,-0.243333333333333,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_159",291940,6956950,2011,859.063456535339,4.95833336561919,121,0.293333333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_160",255880,6958800,2009,602.238859176636,3.94999994834264,133,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_MB_SampleID_161",255880,6958800,2011,938.1840133667,5.01666667560737,125,0.293333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_162",255880,6958800,2013,751.352033615113,4.78333326925834,133,0.21,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_MB_SampleID_163",255880,6958800,2017,763.552386283875,4.25000001241763,125,0.225833333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"mammals_dec_4_MB_SampleID_164",260130,6958950,2011,938.1840133667,5.01666667560737,125,0.293333333333333,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_165",260130,6958950,2013,751.352033615113,4.78333326925834,133,0.21,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_166",260130,6958950,2017,763.552386283875,4.25000001241763,125,0.225833333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_167",224890,6959590,2011,844.88226032257,5.39166672031086,117,0.293333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
"mammals_dec_4_MB_SampleID_168",325010,6960050,2017,690.950566291809,3.80833333854874,179,0.225833333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_169",367990,6960330,2017,750.967943191528,3.39166658371687,197,0.225833333333333,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_170",236490,6962340,2013,780.799947738647,5.00833339865008,127,0.21,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_MB_SampleID_171",382030,6963230,2009,644.399982452393,2.99999998820324,162,-0.243333333333333,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_172",382030,6963230,2012,1092.21827316284,2.49166663487753,165,-0.455833333333333,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_173",382030,6963230,2017,754.643961906433,3.45000001788139,193,0.225833333333333,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_174",217520,6964240,2017,777.752673149109,4.84166660780709,68,0.225833333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"mammals_dec_4_MB_SampleID_175",435390,6965030,2011,967.755626678466,4.60000005550683,138,0.293333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_176",435390,6965030,2016,786.108110427856,4.07499987880389,153,-0.0383333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"mammals_dec_4_MB_SampleID_177",294400,6965320,2008,833.648743629456,4.80833332364758,138,-0.378333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_178",294400,6965320,2010,673.930620193481,2.16666656732558,169,-1.1525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_179",294400,6965320,2012,885.871534347534,3.21666663885117,148,-0.455833333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_180",294400,6965320,2013,718.116464614868,4.69166668007772,139,0.21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_181",294400,6965320,2017,698.513067245484,4.08333339542151,154,0.225833333333333,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_182",415290,6965770,2008,1067.15797996521,4.40833334500592,151,-0.378333333333333,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_183",415290,6965770,2012,1054.03890419006,2.79166658719381,165,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_184",415290,6965770,2016,794.009625434876,4.04999995231628,152,-0.0383333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_185",415290,6965770,2017,714.949521064758,3.97499999900658,175,0.225833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_186",306480,6966850,2009,561.894123077393,3.69166663289071,143,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_187",306480,6966850,2011,891.739805221558,4.73333336537083,131,0.293333333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_188",368850,6969970,2008,1026.32758426666,4.14999998609225,163,-0.378333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"mammals_dec_4_MB_SampleID_189",368850,6969970,2013,911.801076889039,4.1916666328907,162,0.21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_MB_SampleID_190",368850,6969970,2015,975.904666900636,4.64166668554147,136,0.433333333333333,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"mammals_dec_4_MB_SampleID_191",368850,6969970,2017,732.018974304199,3.45000008742015,191,0.225833333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"mammals_dec_4_MB_SampleID_192",391510,6970460,2009,609.774935722351,3.17500002682208,158,-0.243333333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_193",391510,6970460,2010,715.454849243163,1.8500000834465,179,-1.1525,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_194",391510,6970460,2011,961.629693031313,4.35000005861123,143,0.293333333333333,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_195",391510,6970460,2013,870.055990219117,4.39166676501433,160,0.21,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_196",282220,6971500,2009,566.936891555786,4.14166664083798,131,-0.243333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_197",282220,6971500,2017,685.31849193573,4.52500002582868,128,0.225833333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_198",268270,6972080,2009,585.109195709229,4.09166662891705,131,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_199",280580,6972730,2008,807.383096694946,5.10833333432674,108,-0.378333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_200",320860,6975700,2008,820.575626850127,4.75,151,-0.378333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_201",320860,6975700,2011,887.350172042848,4.7416667106251,134,0.293333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_202",320860,6975700,2013,762.732215881348,4.65833328167598,156,0.21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_203",320860,6975700,2014,620.688684940338,5.14166662221153,105,0.186666666666667,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_MB_SampleID_204",239600,6976020,2008,830.053916931153,5.15000001092752,130,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_205",693950,6976760,2008,900.331350326538,3.71666661898294,164,-0.378333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"mammals_dec_4_MB_SampleID_206",693950,6976760,2012,1060.19180202484,1.96666659538944,177,-0.455833333333333,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_207",693950,6976760,2013,762.945769309997,3.96666654944419,156,0.21,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_208",693950,6976760,2014,758.249415397644,3.93333329384526,168,0.186666666666667,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_209",700610,6978040,2011,737.379049301148,3.68333322430651,153,0.293333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_210",290840,6979880,2017,660.290500640869,4.40833333134652,145,0.225833333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_211",300070,6979960,2016,781.127517700195,4.24999997516474,153,-0.0383333333333333,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
"mammals_dec_4_MB_SampleID_212",300070,6979960,2017,656.629649162292,4.20833341280619,151,0.225833333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_213",370680,6980220,2010,735.01487159729,1.65833332141241,182,-1.1525,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_214",370680,6980220,2013,953.309188842773,4.1166665678223,162,0.21,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1
"mammals_dec_4_MB_SampleID_215",370680,6980220,2014,682.865073204041,4.5083333949248,120,0.186666666666667,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1
"mammals_dec_4_MB_SampleID_216",370680,6980220,2015,1003.42219161987,4.68333331247171,135,0.433333333333333,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
"mammals_dec_4_MB_SampleID_217",303260,6980850,2008,807.241180419922,4.92500009636084,145,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_218",303260,6980850,2013,719.490573883056,4.84166664381822,135,0.21,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_219",610450,6981380,2011,726.271827697754,3.76666663587093,155,0.293333333333333,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_220",610450,6981380,2012,1101.17839813232,2.12500001614293,175,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_221",610450,6981380,2017,869.919633865356,3.21666665064792,191,0.225833333333333,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_222",403530,6983010,2017,730.843795776368,3.5416666554908,191,0.225833333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_223",347590,6984450,2009,593.682612419128,3.15833334748943,148,-0.243333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_224",331930,6984800,2013,833.487298965454,4.41666661699613,158,0.21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"mammals_dec_4_MB_SampleID_225",331930,6984800,2016,827.890691757203,3.8083333671093,162,-0.0383333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_226",639660,6985150,2009,835.185432434082,2.68333339070281,160,-0.243333333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_227",301750,6986390,2009,562.434982299805,3.90833326180776,137,-0.243333333333333,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_228",275110,6987340,2009,574.746433258057,4.18333338697752,135,-0.243333333333333,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_229",386170,6988880,2015,1006.065574646,4.54166668653488,146,0.433333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_230",275040,6990530,2009,574.746433258057,4.18333338697752,135,-0.243333333333333,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_231",635750,6991290,2008,1017.2452507019,3.70833340100944,164,-0.378333333333333,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_232",635750,6991290,2009,855.335174560547,2.4083333487312,162,-0.243333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_233",635750,6991290,2010,766.341768264771,1.34166649977365,178,-1.1525,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_234",635750,6991290,2015,950.327079772949,4.33333334326744,158,0.433333333333333,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_235",413550,6992280,2017,661.124139785767,3.90833337729176,174,0.225833333333333,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_236",298600,6992930,2011,861.265081405639,4.99166658769052,124,0.293333333333333,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1
"mammals_dec_4_MB_SampleID_237",298600,6992930,2014,654.784081459045,5.38333348184824,69,0.186666666666667,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_238",298600,6992930,2017,640.453242301941,4.17500002185503,159,0.225833333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_239",309740,6993610,2012,888.37946510315,3.2333333392938,155,-0.455833333333333,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_240",684240,6994020,2011,653.574683189392,3.87500004967054,156,0.293333333333333,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_241",684240,6994020,2012,1063.59616661072,2.07499997628231,182,-0.455833333333333,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_242",684240,6994020,2013,824.487283706665,4.08333344509204,153,0.21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_243",684240,6994020,2014,698.940480232239,4.15000008543332,168,0.186666666666667,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_244",294760,6994840,2009,560.779098510742,3.9583334227403,135,-0.243333333333333,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_245",294760,6994840,2014,654.784081459045,5.38333348184824,69,0.186666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_246",607940,6995190,2013,914.204780578613,3.95000000794729,165,0.21,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_247",607940,6995190,2015,939.12239074707,4.36666656533877,160,0.433333333333333,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_248",607940,6995190,2017,868.433959960937,3.14166662469507,186,0.225833333333333,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_249",667000,6995480,2012,1122.50318336487,1.83333337306976,187,-0.455833333333333,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_250",667000,6995480,2013,887.756293296814,3.78333330651125,160,0.21,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_251",295690,6996920,2014,649.118253707886,5.44999998311202,67,0.186666666666667,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
"mammals_dec_4_MB_SampleID_252",357040,6997350,2008,932.184478759766,4.08333338300387,160,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1
"mammals_dec_4_MB_SampleID_253",357040,6997350,2014,658.59453868866,4.55833343664805,107,0.186666666666667,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_MB_SampleID_254",682240,6997940,2008,933.249202728272,3.51666662283242,167,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_255",306970,6999900,2008,769.258859634399,4.85000004184742,139,-0.378333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_256",306970,6999900,2009,563.48158454895,3.7916667064031,135,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_257",593730,7001110,2009,756.592296600343,2.31666660308839,168,-0.243333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_258",593730,7001110,2015,946.201747894287,4.37500006953875,165,0.433333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_259",608470,7002830,2008,1018.50522422791,3.49999992425243,170,-0.378333333333333,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_260",608470,7002830,2011,773.298803329468,3.48333349078893,164,0.293333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_261",608470,7002830,2012,1137.58960723877,1.75000004656612,182,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_262",608470,7002830,2015,969.874015808105,4.08333336313566,168,0.433333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"mammals_dec_4_MB_SampleID_263",615250,7002930,2010,716.963088989258,1.20000008742015,187,-1.1525,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_264",615250,7002930,2013,908.929586410522,3.80000007649263,162,0.21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_265",304200,7005010,2009,563.48158454895,3.7916667064031,135,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_266",685870,7005900,2009,843.094673156739,2.35833335543671,174,-0.243333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_267",685870,7005900,2014,747.535880088806,3.83333336934446,171,0.186666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_268",685870,7005900,2017,868.672231674195,2.94166672726472,210,0.225833333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_269",302640,7006600,2010,685.716515541077,2.24166663487753,164,-1.1525,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_270",302640,7006600,2011,839.821517944336,5.0333332742254,122,0.293333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_271",309220,7006600,2013,769.735161781311,4.79166672130426,149,0.21,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_MB_SampleID_272",613380,7007310,2009,767.883159637452,2.22500006357828,160,-0.243333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"mammals_dec_4_MB_SampleID_273",311100,7007850,2013,783.4988489151,4.7083333854874,148,0.21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_274",302590,7008540,2009,575.805757522583,3.81666664282482,128,-0.243333333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_275",658110,7008770,2008,916.616193771363,3.62500006767611,167,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_276",658110,7008770,2011,735.817451477051,3.5583332106471,155,0.293333333333333,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_277",658110,7008770,2013,880.795545578003,3.78333341330291,157,0.21,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"mammals_dec_4_MB_SampleID_278",658110,7008770,2017,805.634517669678,2.98333335419496,207,0.225833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_279",291910,7008910,2012,848.793561935424,3.41666670143605,149,-0.455833333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_280",291910,7008910,2016,817.945641517639,4.40833343068759,149,-0.0383333333333333,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_281",291910,7008910,2017,621.572936058044,4.33333330353101,152,0.225833333333333,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_282",377240,7009620,2008,1018.21964168548,3.95000003278256,174,-0.378333333333333,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_283",377240,7009620,2013,931.442748069764,4.08333327993752,161,0.21,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1
"mammals_dec_4_MB_SampleID_284",284360,7010150,2008,748.632340431213,4.99166662991046,135,-0.378333333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_285",393210,7012950,2014,662.302846908569,4.43333334413668,133,0.186666666666667,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1
"mammals_dec_4_MB_SampleID_286",393210,7012950,2017,716.135131835938,3.30833339504898,191,0.225833333333333,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_287",301340,7012950,2009,575.805757522583,3.81666664282482,128,-0.243333333333333,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_288",301340,7012950,2015,873.500520706177,5.39166667498648,108,0.433333333333333,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_289",301340,7012950,2016,828.917980194092,4.24999999503295,158,-0.0383333333333333,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_290",587880,7014940,2016,980.229034423827,3.44999996821087,183,-0.0383333333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_291",587880,7014940,2017,888.086389541626,2.97499997665485,202,0.225833333333333,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_292",322010,7015080,2009,577.580780029297,3.50833326578141,145,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_293",606970,7015310,2012,1126.83171463013,1.74999989631275,175,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
