"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Gulo gulo","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Rangifer tarandus fennicus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_2_MB_SampleID_97",408070,6929330,1994,787.197053432465,2.42499999205271,184,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_98",403820,6929800,1994,787.197053432465,2.42499999205271,184,0.575833333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_99",424790,6930360,1991,806.37087059021,3.50000000000001,141,0.268333333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_100",424790,6930360,1994,765.054966211319,2.57499992847442,182,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_101",270590,6930660,1990,739.944204330444,4.40000002086162,137,0.594166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_102",270590,6930660,1995,728.256585121155,3.79999995231629,165,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_103",229340,6930880,1989,765.910503387451,5.29166666666667,95,0.701666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_104",319760,6933070,1991,757.649803161622,3.82500004768372,131,0.268333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_105",319760,6933070,1992,885.187258720398,3.91666666356225,173,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_106",319760,6933070,1993,688.723383188248,3.10833339889844,136,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_107",383990,6934770,1992,837.517330169678,3.34999991953372,208,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_108",383990,6934770,1994,785.16687989235,2.34166673819224,183,0.575833333333333,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_109",396880,6936620,1993,729.051357746124,2.50833332041899,180,0.179166666666667,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_110",396880,6936620,1997,754.485832214355,2.99166671435038,196,-0.156666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_111",365760,6937010,1991,848.731075286866,3.24166663487753,139,0.268333333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_112",365760,6937010,1994,769.416229963302,2.36666661500931,182,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_113",268200,6939110,1992,858.850049972534,4.15833341081937,165,0.580833333333333,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_114",248220,6939600,1989,696.072357177734,5.0916667294999,123,0.701666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_115",248220,6939600,1994,576.993253350258,3.07499995827675,137,0.575833333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_116",248220,6939600,1995,797.679664611817,3.93333334227403,154,-0.0808333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_117",248220,6939600,1997,706.173398017883,3.97499996920426,136,-0.156666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_118",303860,6939600,1996,806.935298919678,2.59166663140059,157,-0.214166666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_119",328790,6940030,1991,634.302976131439,3.74166665474574,126,0.268333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
"mammals_dec_2_MB_SampleID_120",328790,6940030,1992,799.842732429505,3.82500003650784,162,0.580833333333333,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1
"mammals_dec_2_MB_SampleID_121",328790,6940030,1995,575.284541130066,3.58333331346513,154,-0.0808333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_122",328790,6940030,1997,544.137369155884,3.48333334426086,123,-0.156666666666667,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_2_MB_SampleID_123",218640,6941220,1997,784.492162704468,4.45000002595286,133,-0.156666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_124",412180,6942020,1990,808.039680480956,3.89166659613449,163,0.594166666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_125",412180,6942020,1991,879.246435165405,3.37500004967054,137,0.268333333333333,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_126",388110,6944290,1994,780.290058374405,2.36666675408682,183,0.575833333333333,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_127",228940,6946430,1991,816.806907653808,4.44166675209999,91,0.268333333333333,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_128",228940,6946430,1994,669.129088044166,3.35000004867713,133,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_129",228940,6946430,1995,971.338550567626,4.19999999801317,138,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_130",283010,6949730,1991,731.575445175171,4.16666669646899,123,0.268333333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_131",356310,6950820,1991,807.958923339845,3.27499997615815,135,0.268333333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_132",282680,6952390,1991,731.575445175171,4.16666669646899,123,0.268333333333333,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1
"mammals_dec_2_MB_SampleID_133",282680,6952390,1992,874.893035888672,4.1749999988824,162,0.580833333333333,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_134",282680,6952390,1995,662.320169448853,3.90000004072984,149,-0.0808333333333333,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_135",393440,6954150,1990,774.993135452271,3.7916667535901,156,0.594166666666667,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
"mammals_dec_2_MB_SampleID_136",393440,6954150,1995,692.753974914551,3.27500001589458,185,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_137",241010,6955200,1990,764.03715133667,4.58333321784933,102,0.594166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_138",241010,6955200,1991,734.653594970703,4.26666661103566,105,0.268333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_139",241010,6955200,1995,805.658311843872,4.02499994138877,144,-0.0808333333333333,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_140",241010,6955200,1996,734.238082885742,3.00833329558373,148,-0.214166666666667,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_141",379160,6956050,1989,774.778652191162,4.43333332488934,148,0.701666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_142",379160,6956050,1992,797.899028778076,3.33333337803682,208,0.580833333333333,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_143",291940,6956950,1994,563.3399477005,3.04166678587596,133,0.575833333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_144",255880,6958800,1994,590.246014595032,3.08333339293798,138,0.575833333333333,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_145",224890,6959590,1993,735.826686859131,3.77500000596046,71,0.179166666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_146",236490,6962340,1991,685.229173660278,4.3250000278155,101,0.268333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_147",236490,6962340,1995,715.053731918335,4.08333342770735,139,-0.0808333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_148",359570,6963070,1993,647.913546800614,2.70833331346512,167,0.179166666666667,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_149",217520,6964240,1995,647.893402099609,4.41666668156783,115,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_150",435390,6965030,1991,747.501321792602,3.55833340684573,131,0.268333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_151",435390,6965030,1993,628.380388259887,2.84166665871938,136,0.179166666666667,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_152",245550,6965120,1991,725.773431777953,4.14999995628993,117,0.268333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_153",245550,6965120,1995,735.976598739624,3.93333337207636,161,-0.0808333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_154",415290,6965770,1992,751.735480308533,3.60833329459032,198,0.580833333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_155",415290,6965770,1993,610.500222921372,2.85000002384186,150,0.179166666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_156",415290,6965770,1994,699.748556137085,2.64166669050852,181,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_157",415290,6965770,1996,710.101734161377,2.58333345750969,161,-0.214166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_158",709730,6966350,1995,831.450309753418,3.03333338101706,196,-0.0808333333333333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_159",709730,6966350,1997,726.073509216309,2.11666665722927,212,-0.156666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_160",283840,6966660,1996,673.477501869202,2.75833341293037,141,-0.214166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_161",306480,6966850,1990,703.961835861206,4.32499997938673,114,0.594166666666667,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_162",306480,6966850,1993,722.886470794679,3.28333330154419,132,0.179166666666667,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_163",306480,6966850,1994,508.841880440712,2.88333349426588,172,0.575833333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_164",306480,6966850,1995,548.067556381225,3.74999997516473,178,-0.0808333333333333,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_165",259230,6967440,1993,825.487573623657,3.55833334724108,127,0.179166666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"mammals_dec_2_MB_SampleID_166",259230,6967440,1994,591.972801446915,3.21666674812634,153,0.575833333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"mammals_dec_2_MB_SampleID_167",259230,6967440,1995,708.516362190246,4.05000000198682,161,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_168",259230,6967440,1996,719.087713241577,2.91666672006249,155,-0.214166666666667,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_169",314300,6968990,1990,725.824718475342,4.34999995554487,134,0.594166666666667,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_170",368850,6969970,1992,834.884967803956,3.41666669646899,196,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_171",359230,6970240,1994,722.123805999756,2.5083333849907,185,0.575833333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_172",308950,6970580,1992,845.835367202758,3.95833328117926,166,0.580833333333333,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
"mammals_dec_2_MB_SampleID_173",268270,6972080,1996,711.942305564879,2.87499995219211,152,-0.214166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_174",717300,6975210,1990,768.747892379761,2.59166664878527,175,0.594166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_175",717300,6975210,1992,838.780986785889,2.59166663885117,209,0.580833333333333,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_176",717300,6975210,1993,852.378056526184,1.40833329347272,202,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_177",717300,6975210,1994,812.833601951599,1.88333340485892,184,0.575833333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_178",255550,6975430,1992,835.673847198485,4.25833324963847,172,0.580833333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_179",279880,6975950,1994,577.211414456367,3.22499986489613,120,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_180",239600,6976020,1997,640.99077796936,4.19999999180436,134,-0.156666666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_181",696250,6976870,1993,862.184500694275,1.48333329769473,201,0.179166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"mammals_dec_2_MB_SampleID_182",696250,6976870,1996,822.553646087647,2.01666656757394,176,-0.214166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"mammals_dec_2_MB_SampleID_183",267970,6977070,1990,723.398471832276,4.71666670342286,129,0.594166666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_184",267970,6977070,1993,779.574073791504,3.70000001788138,131,0.179166666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_185",340180,6977180,1990,777.334325790405,3.99166680561999,162,0.594166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_186",415110,6977570,1995,656.279712677002,3.48333339889846,182,-0.0808333333333333,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_187",415110,6977570,1997,673.251636505127,3.2833334406217,176,-0.156666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_188",700610,6978040,1993,862.184500694275,1.48333329769473,201,0.179166666666667,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_189",700610,6978040,1994,801.648963928222,1.92499993244806,190,0.575833333333333,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_190",303260,6980850,1990,665.789194107056,4.47500000645717,106,0.594166666666667,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_191",303260,6980850,1991,676.314060688019,4.05833338697752,117,0.268333333333333,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_192",303260,6980850,1992,781.545063018798,4.12499998385708,162,0.580833333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_193",303260,6980850,1994,487.459434270859,3.03333326180775,169,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_194",610450,6981380,1993,863.194435119629,1.7916667672495,198,0.179166666666667,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_195",610450,6981380,1996,948.987180709839,2.16666669646898,175,-0.214166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_196",320290,6984030,1994,487.487418293953,2.8583333492279,175,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_197",347590,6984450,1994,651.553757429123,2.64999987681707,185,0.575833333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_198",331930,6984800,1989,814.462368011475,4.64166668864587,148,0.701666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_199",280130,6986170,1993,663.859795570374,3.63333330551783,86,0.179166666666667,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
"mammals_dec_2_MB_SampleID_200",280130,6986170,1996,685.006575584411,2.91666661885878,143,-0.214166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_201",280130,6986170,1997,561.67662525177,4.08333326379458,109,-0.156666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_202",311370,6987110,1990,690.426431655884,4.38333333532016,112,0.594166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_203",708520,6989900,1992,814.207983016968,2.44166667262713,209,0.580833333333333,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_204",635750,6991290,1992,928.316484451293,2.77499994635582,204,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_205",635750,6991290,1993,888.652787208557,1.59166672329108,196,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_206",635750,6991290,1994,928.589848518371,1.85000002384187,183,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_207",635750,6991290,1995,868.223073959351,3.01666659116746,199,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_208",635750,6991290,1996,857.086553573609,2.03333342075349,167,-0.214166666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_209",298600,6992930,1992,725.361782073974,4.14166668243707,167,0.580833333333333,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
"mammals_dec_2_MB_SampleID_210",684240,6994020,1992,784.196983337403,2.81666671236356,215,0.580833333333333,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
"mammals_dec_2_MB_SampleID_211",684240,6994020,1995,821.629776000977,3.03333343068758,203,-0.0808333333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_212",607940,6995190,1996,950.705799102783,2.04166669646899,173,-0.214166666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_213",667000,6995480,1997,803.243896484375,1.88333320617675,210,-0.156666666666667,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_214",591020,6996060,1996,932.780019760131,2.26666665573914,166,-0.214166666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_215",357040,6997350,1992,861.417168617249,3.47500005364418,198,0.580833333333333,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_216",348380,6998620,1995,673.288111686706,3.51666671037674,182,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_217",348380,6998620,1997,691.411521911621,3.22499996920426,208,-0.156666666666667,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_2_MB_SampleID_218",391580,6999460,1995,659.456874847412,3.26666675011318,184,-0.0808333333333333,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_219",304720,7000130,1991,680.985089302063,3.89166665077209,123,0.268333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_220",608470,7002830,1993,822.461436271668,1.46666663077971,198,0.179166666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_221",615250,7002930,1992,938.969137191772,2.76666667064031,206,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_222",615250,7002930,1997,818.901008605957,2.0916667804122,207,-0.156666666666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_223",685870,7005900,1994,784.135969161987,1.80833339691163,191,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_224",685870,7005900,1995,854.190195083618,2.74166671435038,202,-0.0808333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_225",311100,7007850,1992,735.384704589844,3.88333336450159,169,0.580833333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_226",311100,7007850,1993,671.839851379395,3.31666664282481,147,0.179166666666667,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_227",311100,7007850,1995,640.961026191712,3.74166665474573,174,-0.0808333333333333,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_228",296040,7009790,1994,528.730544090271,2.96666673819224,140,0.575833333333333,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_229",284360,7010150,1991,646.817155838012,4.05000003178914,121,0.268333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_230",284360,7010150,1995,639.313425064087,3.96666666616996,158,-0.0808333333333333,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_231",377790,7012280,1995,647.072257041931,3.2750000456969,184,-0.0808333333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_232",301340,7012950,1990,671.251399993897,4.29166669771076,119,0.594166666666667,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_233",301340,7012950,1994,528.730544090271,2.96666673819224,140,0.575833333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_234",587880,7014940,1997,758.419979095459,2.03333333755533,212,-0.156666666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_235",691650,7015010,1992,827.010755538941,2.44166672229767,213,0.580833333333333,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_236",691650,7015010,1996,811.485553741455,1.8166666328907,175,-0.214166666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_237",606970,7015310,1991,1060.71086502075,2.23333330452443,159,0.268333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_238",606970,7015310,1995,789.706047058105,2.89166658123334,199,-0.0808333333333333,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_239",606970,7015310,1996,872.39766407013,1.82500002781551,178,-0.214166666666667,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_240",384220,7015500,1996,678.967754364014,2.41666667039196,170,-0.214166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_241",685990,7016520,1993,838.055068969727,1.26666664953033,205,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_242",685990,7016520,1996,811.485553741455,1.8166666328907,175,-0.214166666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_243",401300,7019780,1990,633.225538253784,3.68333333233991,165,0.594166666666667,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_244",326040,7020290,1993,693.22078514099,3.18333333730698,166,0.179166666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_245",326040,7020290,1994,593.86697769165,2.82500004768372,180,0.575833333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_246",326040,7020290,1995,684.606225967407,3.63333330055077,181,-0.0808333333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_247",287080,7020410,1997,631.692569732666,3.95833333705862,176,-0.156666666666667,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_248",642900,7024450,1991,870.149585723877,2.67500008145967,163,0.268333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_249",642900,7024450,1993,742.887464523315,1.81666665275893,200,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_250",642900,7024450,1994,760.002501964569,1.96666675806046,183,0.575833333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_251",642900,7024450,1996,766.368363380433,2.18333330750467,171,-0.214166666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_252",323760,7024670,1991,720.143742561341,3.59166660904884,135,0.268333333333333,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_253",677690,7026840,1992,827.661880493164,2.45833333333333,214,0.580833333333333,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
