"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Gulo gulo","Lepus timidus","Lutra lutra","Mustela erminea","Mustela nivalis","Neovison vison","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_3_NB_SampleID_1",630270,7231510,1998,984.317443847656,-0.616666764020913,208,-0.480833333333333,0,1,1,0,0,1,0,0,1,1
"mammals_dec_3_NB_SampleID_2",630270,7231510,1999,771.354064941406,0.675000081459681,183,0.390833333333333,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_3",632010,7231820,1998,984.317443847656,-0.616666764020913,208,-0.480833333333333,0,1,1,0,0,1,0,0,0,0
"mammals_dec_3_NB_SampleID_4",632010,7231820,1999,771.354064941406,0.675000081459681,183,0.390833333333333,0,0,1,0,0,1,0,1,1,0
"mammals_dec_3_NB_SampleID_5",628310,7232820,1998,984.317443847656,-0.616666764020913,208,-0.480833333333333,1,1,1,0,0,0,0,1,0,0
"mammals_dec_3_NB_SampleID_6",628310,7232820,1999,771.354064941406,0.675000081459681,183,0.390833333333333,0,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_7",628310,7232820,2001,667.084517478943,0.558333357175192,192,-0.1825,0,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_8",628310,7232820,2004,877.369892120362,1.20000004271667,181,0.2425,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_9",596650,7240020,1998,1021.03900241852,-0.633333375056586,204,-0.480833333333333,0,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_10",596650,7240020,2001,634.286787986755,0.516666591167443,189,-0.1825,0,0,1,0,0,0,1,1,1,1
"mammals_dec_3_NB_SampleID_11",596650,7240020,2002,765.493917465209,0.525000035762788,201,0.0391666666666667,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_12",596650,7240020,2003,686.849370002747,1.22499990463256,201,0.0975,0,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_13",604400,7243730,1998,1011.11366271973,-0.591666738192242,208,-0.480833333333333,1,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_14",604400,7243730,2000,916.624979019166,2.38333338499069,180,0.206666666666667,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_15",604400,7243730,2001,635.589931488037,0.574999878803892,190,-0.1825,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_16",604400,7243730,2003,661.82705116272,1.29166677594185,201,0.0975,1,0,1,0,0,1,0,0,0,1
"mammals_dec_3_NB_SampleID_17",604400,7243730,2004,889.081205368041,1.26666661476096,181,0.2425,1,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_18",569240,7248810,2005,862.470378875733,2.20000006258488,187,-0.2675,1,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_19",569240,7248810,2006,678.963764190674,1.20833331346513,201,-0.2075,1,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_20",569240,7248810,2007,907.715324401856,1.75000000248352,187,0.173333333333333,1,0,1,1,0,1,1,1,1,1
"mammals_dec_3_NB_SampleID_21",610970,7253350,2003,650.188193321228,1.16666668653488,197,0.0975,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_22",622800,7256180,1998,998.652929306032,-0.775000015894564,208,-0.480833333333333,1,0,1,1,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_23",622800,7256180,2006,712.012163162232,1.02499995877345,201,-0.2075,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_24",554870,7261250,1998,1029.79816818237,-0.624999950329463,199,-0.480833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_25",554870,7261250,2000,1005.82550430298,2.36666680375735,179,0.206666666666667,0,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_26",554870,7261250,2001,690.859661102295,0.60833330949148,187,-0.1825,1,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_27",554870,7261250,2003,768.899520874024,1.21666665871938,198,0.0975,0,0,1,0,0,0,0,1,0,0
"mammals_dec_3_NB_SampleID_28",554870,7261250,2004,848.316431045532,1.38333326578141,179,0.2425,1,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_29",554870,7261250,2005,826.312954902649,2.19166673719882,187,-0.2675,0,0,1,0,0,0,0,1,0,0
"mammals_dec_3_NB_SampleID_30",554870,7261250,2007,885.627101898193,1.7499998907248,184,0.173333333333333,0,0,1,1,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_31",592840,7263840,1998,1014.43887710571,-0.791666885217039,208,-0.480833333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_32",592840,7263840,1999,797.014421463013,0.600000053644182,182,0.390833333333333,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_33",592840,7263840,2000,959.596780776978,2.23333325485388,191,0.206666666666667,0,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_34",592840,7263840,2001,646.435284614563,0.491666679581008,193,-0.1825,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_35",592840,7263840,2002,765.153767585755,0.450000077486046,201,0.0391666666666667,1,0,1,0,0,1,0,0,1,1
"mammals_dec_3_NB_SampleID_36",592840,7263840,2003,707.603689193725,1.15833329161009,205,0.0975,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_37",592840,7263840,2004,842.16006374359,1.19166673409443,183,0.2425,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_38",592840,7263840,2006,684.119213104248,1.04166655987501,203,-0.2075,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_39",560690,7269520,2001,696.888878822327,0.541666726271314,181,-0.1825,0,0,1,0,0,0,0,1,0,0
"mammals_dec_3_NB_SampleID_40",560690,7269520,2002,749.865509033204,0.474999944369004,194,0.0391666666666667,0,0,1,0,0,0,0,1,0,0
"mammals_dec_3_NB_SampleID_41",560690,7269520,2003,785.918053627014,1.15833342075348,194,0.0975,0,0,1,0,1,0,0,1,0,1
"mammals_dec_3_NB_SampleID_42",560690,7269520,2004,842.322219371795,1.33333329608044,177,0.2425,1,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_43",560690,7269520,2005,799.399354934692,2.15833347539107,187,-0.2675,1,0,1,1,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_44",560690,7269520,2006,650.692999839782,1.10833327223857,192,-0.2075,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_45",560690,7269520,2007,855.563143730163,1.67499998460212,184,0.173333333333333,1,0,1,1,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_46",532590,7271550,1998,1074.24437522888,-0.391666700442628,198,-0.480833333333333,0,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_47",532590,7271550,2002,717.742429733275,0.724999964237214,197,0.0391666666666667,0,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_48",532590,7271550,2003,739.162645339966,1.39166664083799,197,0.0975,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_49",532590,7271550,2004,851.395486831666,1.54166670143604,179,0.2425,0,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_50",532590,7271550,2005,790.742589950561,2.2999999175469,189,-0.2675,0,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_51",532590,7271550,2006,624.419479370117,1.41666661947966,192,-0.2075,0,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_52",550650,7271590,1998,1047.67428016663,-0.641666611035667,198,-0.480833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_53",550650,7271590,1999,888.631059646606,0.708333412806186,182,0.390833333333333,0,0,1,0,0,0,0,1,1,0
"mammals_dec_3_NB_SampleID_54",550650,7271590,2000,1025.4031791687,2.32500001291434,174,0.206666666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_55",550650,7271590,2001,707.212135314941,0.608333339293795,182,-0.1825,0,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_56",550650,7271590,2002,742.829277038574,0.550000011920931,197,0.0391666666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_57",550650,7271590,2003,774.380603790283,1.20833329359691,197,0.0975,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_58",550650,7271590,2004,853.796576023102,1.39166667064031,179,0.2425,0,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_59",550650,7271590,2005,806.618211746216,2.20833330849806,189,-0.2675,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_60",550650,7271590,2006,643.45830631256,1.20000001043081,192,-0.2075,0,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_61",550650,7271590,2007,881.99206352234,1.74999992052714,184,0.173333333333333,1,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_62",610780,7273380,1998,992.237873077392,-1.05833321809768,208,-0.480833333333333,0,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_63",610780,7273380,2000,907.925088882447,2.04166666169961,188,0.206666666666667,1,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_64",578740,7274400,2005,813.817025184631,2.09166664878528,194,-0.2675,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_65",578740,7274400,2007,840.16944026947,1.60833328589797,194,0.173333333333333,1,0,1,0,0,0,0,1,1,0
"mammals_dec_3_NB_SampleID_66",618130,7274420,1999,734.988012313843,0.433333337306972,176,0.390833333333333,0,0,1,0,0,0,1,1,0,1
"mammals_dec_3_NB_SampleID_67",618130,7274420,2000,880.243814468385,2.11666662991047,184,0.206666666666667,1,0,1,1,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_68",618130,7274420,2001,668.110110282898,0.374999980131768,189,-0.1825,1,0,1,1,0,0,1,1,0,1
"mammals_dec_3_NB_SampleID_69",618130,7274420,2002,733.186148643493,0.283333281675973,197,0.0391666666666667,1,0,1,1,0,0,1,1,0,1
"mammals_dec_3_NB_SampleID_70",618130,7274420,2003,683.481444358826,1.11666659514109,194,0.0975,0,0,1,1,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_71",618130,7274420,2004,804.068986892701,1.0333333015442,177,0.2425,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_72",618130,7274420,2005,731.281804084778,2.05833334227402,179,-0.2675,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_73",563160,7274600,1998,1029.30838012695,-0.733333488305404,198,-0.480833333333333,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_74",563160,7274600,1999,888.795284271241,0.641666551431014,181,0.390833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_75",563160,7274600,2000,1037.1731338501,2.29166671137015,170,0.206666666666667,0,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_76",563160,7274600,2001,696.888878822327,0.541666726271314,181,-0.1825,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_77",563160,7274600,2002,749.865509033204,0.474999944369004,194,0.0391666666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_78",563160,7274600,2003,785.918053627014,1.15833342075348,194,0.0975,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_79",563160,7274600,2004,842.322219371795,1.33333329608044,177,0.2425,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_80",563160,7274600,2005,799.399354934692,2.15833347539107,187,-0.2675,0,0,1,1,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_81",563160,7274600,2006,650.692999839782,1.10833327223857,192,-0.2075,0,0,1,1,1,0,0,1,0,1
"mammals_dec_3_NB_SampleID_82",563160,7274600,2007,855.563143730163,1.67499998460212,184,0.173333333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_83",554270,7276210,2000,1037.1731338501,2.29166671137015,170,0.206666666666667,0,0,1,0,1,0,0,1,0,0
"mammals_dec_3_NB_SampleID_84",554270,7276210,2001,696.888878822327,0.541666726271314,181,-0.1825,1,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_85",554270,7276210,2002,749.865509033204,0.474999944369004,194,0.0391666666666667,0,0,1,1,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_86",554270,7276210,2003,785.918053627014,1.15833342075348,194,0.0975,0,0,1,1,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_87",554270,7276210,2004,842.322219371795,1.33333329608044,177,0.2425,0,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_88",554270,7276210,2005,799.399354934692,2.15833347539107,187,-0.2675,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_89",554270,7276210,2006,650.692999839782,1.10833327223857,192,-0.2075,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_90",554270,7276210,2007,855.563143730163,1.67499998460212,184,0.173333333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_91",560600,7277540,2003,786.180334091186,1.10000002384186,199,0.0975,0,0,1,1,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_92",560600,7277540,2004,839.381134510042,1.25833323101204,179,0.2425,1,0,1,1,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_93",560600,7277540,2005,818.276598930359,2.10833340883255,194,-0.2675,1,0,1,1,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_94",560600,7277540,2006,648.152016639709,1.05833331371348,201,-0.2075,1,0,1,1,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_95",560600,7277540,2007,855.62602519989,1.60833341379959,191,0.173333333333333,1,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_96",546100,7280820,2001,716.89594745636,0.466666693488756,190,-0.1825,0,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_97",546100,7280820,2002,746.672245979309,0.449999968210861,201,0.0391666666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_98",546100,7280820,2003,775.608535766601,1.09166658918063,200,0.0975,0,0,1,0,0,1,1,1,0,1
"mammals_dec_3_NB_SampleID_99",546100,7280820,2004,853.398616790772,1.25833323597909,183,0.2425,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_100",546100,7280820,2005,811.319031715393,2.0750001023213,195,-0.2675,0,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_101",612150,7285110,1998,968.767414093018,-1.13333334525426,208,-0.480833333333333,0,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_102",612150,7285110,2000,907.990943908691,1.98333333929379,189,0.206666666666667,0,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_103",612150,7285110,2002,727.883279800414,0.166666716337203,198,0.0391666666666667,0,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_104",612150,7285110,2003,682.210579872131,0.991666610042251,202,0.0975,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_105",612150,7285110,2004,791.437829971313,0.933333297570544,188,0.2425,0,0,1,1,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_106",612150,7285110,2005,761.747663497925,1.94166651119789,194,-0.2675,0,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_107",564190,7285690,2004,817.881677150726,1.18333332551024,179,0.2425,1,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_108",564190,7285690,2005,828.298768043518,2.07499997814497,194,-0.2675,1,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_109",564190,7285690,2006,656.860095024109,0.999999996274715,201,-0.2075,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_110",564190,7285690,2007,841.097356796265,1.58333341777324,191,0.173333333333333,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_111",520350,7288550,1998,1030.99578857422,-0.358333309491477,191,-0.480833333333333,1,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_112",520350,7288550,1999,825.844549179077,0.900000035762782,180,0.390833333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_113",520350,7288550,2000,971.246700286866,2.48333334426085,172,0.206666666666667,1,0,1,0,0,0,0,1,1,0
"mammals_dec_3_NB_SampleID_114",520350,7288550,2001,697.515594482422,0.766666735212012,185,-0.1825,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_115",520350,7288550,2002,757.712814331054,0.733333428700769,197,0.0391666666666667,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_116",520350,7288550,2003,768.185697555542,1.44999992847443,191,0.0975,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_117",520350,7288550,2004,887.412821769715,1.62500003973643,178,0.2425,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_118",520350,7288550,2005,823.515270233154,2.37499986588955,184,-0.2675,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_119",540550,7290270,1998,1070.51245880127,-0.808333396911613,208,-0.480833333333333,0,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_120",540550,7290270,1999,891.787364959717,0.56666671236356,198,0.390833333333333,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_121",540550,7290270,2000,1032.88987541199,2.19999998807908,190,0.206666666666667,1,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_122",540550,7290270,2001,721.595203399658,0.491666744152716,187,-0.1825,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_123",540550,7290270,2002,760.970821380615,0.475000003973641,201,0.0391666666666667,1,0,1,0,0,1,0,0,1,1
"mammals_dec_3_NB_SampleID_124",540550,7290270,2003,766.162758827209,1.15833346048991,200,0.0975,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_125",540550,7290270,2004,879.078585624694,1.27499992152056,183,0.2425,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_126",540550,7290270,2005,831.548689842225,2.09166671335697,195,-0.2675,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_127",540550,7290270,2006,634.602348327637,1.15833325001101,200,-0.2075,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_128",540550,7290270,2007,919.874603271484,1.6416667252779,191,0.173333333333333,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_129",563240,7292900,2004,841.043142318726,1.09166669969758,183,0.2425,1,0,1,1,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_130",563240,7292900,2005,839.072492599487,1.94166665275893,195,-0.2675,1,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_131",563240,7292900,2006,656.569832801819,0.941666604951034,201,-0.2075,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_132",563240,7292900,2007,880.844861030579,1.48333340696991,192,0.173333333333333,1,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_133",524260,7300250,2004,892.632091522217,1.30833323299885,183,0.2425,1,0,1,0,0,0,1,1,1,1
"mammals_dec_3_NB_SampleID_134",524260,7300250,2005,842.428871154785,2.116666679581,194,-0.2675,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_135",512790,7300700,1998,1041.91542053223,-0.366666565338773,189,-0.480833333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_136",512790,7300700,1999,818.210063934325,0.866666694482165,184,0.390833333333333,1,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_137",512790,7300700,2001,712.803131103516,0.758333275715505,183,-0.1825,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_138",512790,7300700,2003,764.245620727539,1.44999999801317,190,0.0975,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_139",512790,7300700,2004,884.476373672485,1.58333340287208,178,0.2425,0,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_140",512790,7300700,2005,827.714033126831,2.3666666696469,186,-0.2675,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_141",497890,7301240,2000,964.613983154296,2.44166670739651,175,0.206666666666667,0,0,1,0,0,1,0,1,0,1
"mammals_dec_3_NB_SampleID_142",497890,7301240,2001,742.012691497803,0.766666720310855,183,-0.1825,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_143",497890,7301240,2002,707.612580299377,0.774999996026345,195,0.0391666666666667,1,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_144",497890,7301240,2003,753.250333786011,1.49999990065892,190,0.0975,1,0,1,1,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_145",497890,7301240,2004,869.671005249025,1.61666663487752,178,0.2425,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_146",497890,7301240,2005,814.325778961182,2.35833337903023,186,-0.2675,1,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_147",497890,7301240,2006,553.818472862243,1.62499993667008,181,-0.2075,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_148",497890,7301240,2007,903.394001007079,2.01666660606861,178,0.173333333333333,1,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_149",633850,7302390,1998,908.55327987671,-1.41666669646898,211,-0.480833333333333,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_150",633850,7302390,1999,752.571071624756,0.125000049670535,202,0.390833333333333,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_151",633850,7302390,2000,835.084716796875,1.8583333492279,187,0.206666666666667,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_152",633850,7302390,2002,674.672773361206,-0.0333332916100943,199,0.0391666666666667,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_153",633850,7302390,2004,759.455073356629,0.758333365122478,190,0.2425,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_154",633850,7302390,2005,704.183023452759,1.84999994250636,190,-0.2675,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_155",633850,7302390,2006,685.492522239685,0.6833333907028,205,-0.2075,1,0,1,0,0,0,1,1,1,1
"mammals_dec_3_NB_SampleID_156",633850,7302390,2007,830.420852661134,1.3500000356386,198,0.173333333333333,1,0,1,0,0,0,1,1,1,1
"mammals_dec_3_NB_SampleID_157",620830,7306660,2000,867.911176681518,1.88333332786958,187,0.206666666666667,0,0,1,0,0,1,1,1,0,1
"mammals_dec_3_NB_SampleID_158",491100,7312240,2003,748.14007472992,1.53333333134651,195,0.0975,0,0,1,0,0,0,1,1,1,1
"mammals_dec_3_NB_SampleID_159",491100,7312240,2004,864.579580307006,1.6833333671093,178,0.2425,1,0,1,0,0,0,1,1,1,1
"mammals_dec_3_NB_SampleID_160",541420,7313180,1998,1077.47646713257,-1.0250000456969,208,-0.480833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_161",541420,7313180,1999,896.373823165893,0.383333384990681,198,0.390833333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_162",541420,7313180,2000,1034.22750091553,2.02499992897113,190,0.206666666666667,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_163",541420,7313180,2002,784.914512634277,0.324999928474422,201,0.0391666666666667,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_164",541420,7313180,2003,738.345342636109,1.0499997685353,201,0.0975,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_165",541420,7313180,2004,906.567375183105,1.11666662991047,183,0.2425,0,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_166",541420,7313180,2005,873.480865478515,1.96666666120291,195,-0.2675,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_167",541420,7313180,2006,617.72301864624,1.04999998708566,197,-0.2075,0,0,1,1,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_168",541420,7313180,2007,922.658605575561,1.51666661724448,189,0.173333333333333,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_169",533600,7319120,1998,1033.7012462616,-0.89999997615814,209,-0.480833333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_170",533600,7319120,2002,760.516203880309,0.383333146572127,201,0.0391666666666667,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_NB_SampleID_171",533600,7319120,2004,873.757735252381,1.24999989569188,185,0.2425,1,0,1,0,0,1,0,0,1,1
"mammals_dec_3_NB_SampleID_172",533600,7319120,2007,886.397964477539,1.65833325684071,187,0.173333333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_173",483000,7323200,1998,1131.77593231201,-0.266666611035673,194,-0.480833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_174",483000,7323200,1999,822.051877975465,0.916666626930243,183,0.390833333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_175",483000,7323200,2001,776.375812530517,0.841666631400591,182,-0.1825,1,0,1,0,0,0,1,1,0,1
"mammals_dec_3_NB_SampleID_176",483000,7323200,2002,662.316509246826,0.833333452542616,195,0.0391666666666667,1,0,1,1,0,0,1,1,0,1
"mammals_dec_3_NB_SampleID_177",483000,7323200,2003,754.452024459839,1.55833315849303,198,0.0975,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_178",483000,7323200,2004,885.048407554625,1.68333329757055,183,0.2425,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_179",483000,7323200,2005,873.164898872375,2.45833338300388,193,-0.2675,1,0,1,0,0,0,0,0,0,1
"mammals_dec_3_NB_SampleID_180",582450,7326420,1998,976.281843185426,-1.49166664481164,210,-0.480833333333333,0,0,1,0,0,0,1,1,0,1
"mammals_dec_3_NB_SampleID_181",582450,7326420,2001,628.082674980164,0.0333332785715711,192,-0.1825,1,0,1,1,0,0,1,1,0,1
"mammals_dec_3_NB_SampleID_182",582450,7326420,2006,571.578999519348,0.699999948342635,203,-0.2075,1,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_183",582450,7326420,2007,784.826362609862,1.21666659414767,197,0.173333333333333,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_NB_SampleID_184",492570,7328570,2002,674.518479347229,0.616666595141081,199,0.0391666666666667,1,0,1,0,0,1,0,1,1,1
"mammals_dec_3_NB_SampleID_185",554590,7329360,1998,966.014528274536,-1.31666668256123,208,-0.480833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_186",554590,7329360,2000,932.201622009277,1.95833342522383,193,0.206666666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_NB_SampleID_187",554590,7329360,2001,685.233422279358,0.183333327372879,184,-0.1825,0,0,1,0,0,0,0,1,1,1
