"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Capreolus capreolus","Gulo gulo","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_4_NB_SampleID_163",593130,7339850,2014,732.334669113159,1.48333340883255,213,0.186666666666667,1,0,0,1,0,0,0,0,1,0,1,1,1
"mammals_dec_4_NB_SampleID_164",593130,7339850,2016,882.945951461792,1.59999999403954,191,-0.0383333333333333,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_165",593130,7339850,2017,794.692840576172,0.416666639347872,221,0.225833333333333,1,0,0,1,0,0,0,0,1,0,1,1,1
"mammals_dec_4_NB_SampleID_166",523860,7340090,2008,891.467884063721,1.14999991655349,208,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_167",523860,7340090,2009,718.489603042603,0.641666670640312,214,-0.243333333333333,1,0,0,1,1,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_168",523860,7340090,2013,815.425580978393,1.55833346645037,201,0.21,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_169",523860,7340090,2014,775.721954345703,1.78333326553304,213,0.186666666666667,1,0,0,1,1,0,0,0,0,0,0,1,0
"mammals_dec_4_NB_SampleID_170",523860,7340090,2015,1147.84102630615,2.04166670888663,198,0.433333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_171",523860,7340090,2016,867.681396484375,1.75000005960465,190,-0.0383333333333333,1,0,0,1,0,0,0,1,0,0,0,0,1
"mammals_dec_4_NB_SampleID_172",523860,7340090,2017,734.88050365448,0.700000022848449,225,0.225833333333333,1,0,0,1,1,0,0,1,0,0,1,1,1
"mammals_dec_4_NB_SampleID_173",454180,7344160,2008,880.540044784546,1.77499990848203,194,-0.378333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_174",454180,7344160,2009,616.171585083008,1.29166653752326,213,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_175",454180,7344160,2012,947.337181091309,0.450000077486042,208,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_176",454180,7344160,2013,739.649313926697,1.98333338399727,198,0.21,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_177",454180,7344160,2015,1053.82200431824,2.52500000596046,193,0.433333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_178",572700,7345550,2008,905.936256408691,0.875000019868213,207,-0.378333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_179",572700,7345550,2009,750.207258224487,0.358333369096122,215,-0.243333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_180",572700,7345550,2010,718.53640460968,-0.683333188295363,206,-1.1525,0,0,0,1,1,0,0,0,1,0,0,1,1
"mammals_dec_4_NB_SampleID_181",572700,7345550,2011,846.380747795105,1.74166682362557,167,0.293333333333333,0,0,0,1,0,0,0,0,1,0,1,1,1
"mammals_dec_4_NB_SampleID_182",572700,7345550,2012,961.354246139527,-0.416666693985462,210,-0.455833333333333,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_183",572700,7345550,2013,829.01992225647,1.39166674514612,201,0.21,0,0,0,1,1,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_184",572700,7345550,2014,773.016189575195,1.45000000794729,212,0.186666666666667,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_185",572700,7345550,2015,1095.39823722839,1.87500007202228,198,0.433333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_186",572700,7345550,2016,891.6169090271,1.68333329757055,191,-0.0383333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_187",538630,7348900,2008,871.80298614502,1.03333338101705,209,-0.378333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_188",538630,7348900,2009,705.4368019104,0.541666716337208,215,-0.243333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_189",538630,7348900,2011,846.373578071594,1.90833343068758,163,0.293333333333333,0,0,0,1,1,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_190",538630,7348900,2012,935.458400726318,-0.249999908109499,210,-0.455833333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_191",469770,7349260,2008,836.926977157593,1.65000005066394,194,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_192",469770,7349260,2009,609.073246002197,1.20833323399226,213,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_193",469770,7349260,2011,815.059274673462,2.37500008940697,161,0.293333333333333,1,0,0,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_NB_SampleID_194",469770,7349260,2012,927.96329498291,0.349999924500777,212,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_195",469770,7349260,2013,720.902492523193,1.89166676501433,198,0.21,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_196",469770,7349260,2015,1066.7091999054,2.30000001192093,197,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_197",469770,7349260,2017,675.0838098526,0.983333403865496,223,0.225833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_198",486020,7350310,2008,791.25185585022,1.44166663289071,194,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_199",458150,7354090,2010,664.927960395813,-0.191666732231771,198,-1.1525,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_200",458150,7354090,2011,812.59822177887,2.50000000496705,159,0.293333333333333,1,0,0,1,0,0,0,0,1,0,1,1,1
"mammals_dec_4_NB_SampleID_201",458150,7354090,2012,918.533721923828,0.541666607062022,210,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_202",458150,7354090,2013,701.675876617432,2.0416667163372,198,0.21,1,0,0,1,0,0,0,0,0,1,1,1,1
"mammals_dec_4_NB_SampleID_203",458150,7354090,2014,725.405391693115,2.58333332339922,205,0.186666666666667,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_204",458150,7354090,2015,1038.15289306641,2.63333331545194,193,0.433333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_205",458150,7354090,2016,928.769668579102,2.17499986290932,183,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_206",458150,7354090,2017,649.46834564209,1.25000002980232,220,0.225833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_207",461930,7354850,2008,841.874629974365,1.80833332923551,194,-0.378333333333333,1,1,0,1,1,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_208",461930,7354850,2009,601.623352050781,1.3750001490116,213,-0.243333333333333,1,0,0,1,0,0,0,1,0,1,1,1,1
"mammals_dec_4_NB_SampleID_209",461930,7354850,2010,664.927960395813,-0.191666732231771,198,-1.1525,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_210",461930,7354850,2013,701.675876617432,2.0416667163372,198,0.21,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_211",461930,7354850,2014,725.405391693115,2.58333332339922,205,0.186666666666667,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_212",461930,7354850,2015,1038.15289306641,2.63333331545194,193,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_213",461930,7354850,2016,928.769668579102,2.17499986290932,183,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_214",461930,7354850,2017,649.46834564209,1.25000002980232,220,0.225833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_215",473460,7356270,2009,609.073246002197,1.20833323399226,213,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_4_NB_SampleID_216",473460,7356270,2010,685.14720916748,-0.308333396911607,198,-1.1525,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_217",473460,7356270,2011,815.059274673462,2.37500008940697,161,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_218",473460,7356270,2012,927.96329498291,0.349999924500777,212,-0.455833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_4_NB_SampleID_219",473460,7356270,2015,1066.7091999054,2.30000001192093,197,0.433333333333333,0,0,0,1,1,0,0,0,0,1,1,0,0
"mammals_dec_4_NB_SampleID_220",473460,7356270,2016,921.911865234375,1.95000001788139,187,-0.0383333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_221",488540,7357190,2008,745.821496963501,1.48333327968916,194,-0.378333333333333,0,0,0,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_NB_SampleID_222",488540,7357190,2009,618.256941795349,1.05000002185505,213,-0.243333333333333,0,0,0,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_NB_SampleID_223",488540,7357190,2012,902.58903503418,0.200000007947282,210,-0.455833333333333,0,0,0,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_NB_SampleID_224",488540,7357190,2013,708.086489677429,1.75833334525425,194,0.21,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_225",488540,7357190,2015,1024.94401741028,2.61666665474574,194,0.433333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_226",488540,7357190,2017,631.378219604492,1.19999994834264,214,0.225833333333333,0,0,0,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_NB_SampleID_227",519170,7357340,2009,662.7284450531,0.758333325386047,214,-0.243333333333333,1,0,0,1,1,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_228",519170,7357340,2017,699.762030601501,0.7250000188748,223,0.225833333333333,1,0,0,1,1,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_229",565190,7359040,2008,863.059020996094,0.766666571299237,206,-0.378333333333333,1,0,0,1,0,0,1,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_230",565190,7359040,2009,713.521198272705,0.266666750113167,215,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_231",565190,7359040,2014,742.882312774658,1.33333330353102,213,0.186666666666667,0,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_232",565190,7359040,2015,1037.94249916077,1.68333335220814,200,0.433333333333333,0,0,0,1,1,0,1,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_233",565190,7359040,2016,847.989593505859,1.53333342075348,193,-0.0383333333333333,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_234",565190,7359040,2017,741.873600959778,0.416666599611444,217,0.225833333333333,1,0,0,1,1,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_235",553380,7362160,2009,680.235795974731,0.549999962250397,215,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_236",553380,7362160,2013,752.017858505249,1.45833329359689,200,0.21,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_237",553380,7362160,2014,717.429233551025,1.66666660209496,213,0.186666666666667,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_238",483060,7365060,2009,594.348787307739,1.24166667461395,213,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_239",483060,7365060,2011,782.466692924499,2.42500002682209,160,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_240",483060,7365060,2012,890.455282211303,0.408333420753486,209,-0.455833333333333,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_241",483060,7365060,2013,687.005791664123,1.94166664779187,193,0.21,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_242",483060,7365060,2014,692.745565414429,2.41666659464438,202,0.186666666666667,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_243",483060,7365060,2015,1010.75086975098,2.71666662395001,195,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_244",483060,7365060,2016,848.013753890991,2.24166663487753,185,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_245",483060,7365060,2017,618.221720695495,1.28333338101705,213,0.225833333333333,1,0,0,1,0,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_246",524110,7365480,2008,859.246685028076,0.916666706403102,209,-0.378333333333333,1,0,0,1,1,0,0,0,1,0,0,1,1
"mammals_dec_4_NB_SampleID_247",524110,7365480,2009,682.242942810058,0.483333289623254,215,-0.243333333333333,1,0,0,1,0,0,1,0,0,1,1,1,1
"mammals_dec_4_NB_SampleID_248",524110,7365480,2010,717.863328933716,-0.700000107288359,207,-1.1525,1,0,0,1,1,0,0,0,0,1,1,0,1
"mammals_dec_4_NB_SampleID_249",524110,7365480,2011,840.647380828857,1.80833352605502,167,0.293333333333333,1,0,0,1,1,0,0,0,0,1,1,0,1
"mammals_dec_4_NB_SampleID_250",524110,7365480,2012,920.990283966064,-0.366666678339244,210,-0.455833333333333,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_251",524110,7365480,2013,767.661276817322,1.35833334922791,207,0.21,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_252",524110,7365480,2014,760.397686004638,1.57500011473895,215,0.186666666666667,1,0,0,1,1,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_253",524110,7365480,2015,1111.99654960632,1.76666675818462,202,0.433333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_254",524110,7365480,2016,840.00739479065,1.5500000466903,193,-0.0383333333333333,1,0,0,1,1,1,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_255",524110,7365480,2017,730.979440689087,0.458333395421509,229,0.225833333333333,1,0,0,1,1,0,0,0,0,0,0,1,0
"mammals_dec_4_NB_SampleID_256",468610,7367960,2008,771.525197982788,1.67500008642673,191,-0.378333333333333,1,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_257",468610,7367960,2009,554.764478683472,1.28333343068758,213,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_258",468610,7367960,2011,765.670899391174,2.43333339194458,160,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_259",468610,7367960,2012,865.903974533082,0.441666573286063,209,-0.455833333333333,1,0,0,1,0,0,1,1,0,0,1,1,1
"mammals_dec_4_NB_SampleID_260",468610,7367960,2013,651.16271686554,1.89999997119109,192,0.21,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_261",468610,7367960,2015,997.186212539674,2.61666659514109,195,0.433333333333333,1,0,0,1,0,0,0,0,1,0,1,1,1
"mammals_dec_4_NB_SampleID_262",468610,7367960,2016,875.372932434083,2.19166672229767,186,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_263",556250,7373870,2008,828.876819610595,0.874999970197678,206,-0.378333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_264",556250,7373870,2009,674.748872756958,0.408333361148832,215,-0.243333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_265",556250,7373870,2011,750.467865943909,1.7833334604899,165,0.293333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_266",556250,7373870,2012,864.786088943482,-0.358333324392642,210,-0.455833333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_267",556250,7373870,2013,733.079181671143,1.32499995330969,201,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_4_NB_SampleID_268",556250,7373870,2014,714.468883514404,1.4833333765467,213,0.186666666666667,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_269",556250,7373870,2015,1017.80439758301,1.7916666890184,199,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_270",455470,7377880,2008,747.925226211548,1.70833339666327,184,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_271",455470,7377880,2009,490.817451477051,1.36666665474573,208,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_272",455470,7377880,2010,578.063816070557,-0.350000023841854,194,-1.1525,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_273",455470,7377880,2011,695.686319351196,2.51666652162869,154,0.293333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_274",455470,7377880,2012,801.608396530151,0.533333415786419,205,-0.455833333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_275",455470,7377880,2013,605.889333724975,1.90833343068758,188,0.21,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_276",455470,7377880,2014,613.261142730713,2.58333344571292,200,0.186666666666667,1,0,0,0,0,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_277",494940,7380430,2012,869.581029891968,-0.108333352953199,209,-0.455833333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_278",494940,7380430,2013,678.776847839355,1.49999989569188,189,0.21,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_279",494940,7380430,2014,689.516639709473,1.90000000596046,203,0.186666666666667,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_280",494940,7380430,2015,1049.58366584778,2.1666667163372,195,0.433333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_281",494940,7380430,2016,793.837153434753,1.82499998807906,189,-0.0383333333333333,0,0,0,1,1,0,0,0,1,0,0,1,1
"mammals_dec_4_NB_SampleID_282",494940,7380430,2017,665.454305648804,0.750000044703486,217,0.225833333333333,1,0,0,1,1,0,0,1,0,0,0,0,0
"mammals_dec_4_NB_SampleID_283",587920,7381410,2008,812.331239700317,0.650000025828685,199,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_284",587920,7381410,2011,685.460847854614,1.56666657328606,171,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_285",587920,7381410,2012,819.357166290283,-0.549999936173362,210,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_286",587920,7381410,2013,706.03187084198,1.13333331048489,203,0.21,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_287",587920,7381410,2014,685.345106124878,1.14166668057441,211,0.186666666666667,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_288",587920,7381410,2015,925.468372344972,1.55833328266939,196,0.433333333333333,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_289",587920,7381410,2016,788.835994720459,1.45833331346512,193,-0.0383333333333333,1,0,0,1,1,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_290",587920,7381410,2017,691.078961372375,0.308333297570547,218,0.225833333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_291",572230,7383560,2008,829.717075347901,0.716666758060458,204,-0.378333333333333,0,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_292",572230,7383560,2009,665.101762771606,0.233333369096125,215,-0.243333333333333,1,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_293",572230,7383560,2010,661.249914169312,-0.833333174387607,206,-1.1525,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_294",572230,7383560,2011,723.111080169678,1.65000003576279,166,0.293333333333333,0,0,0,1,0,0,0,1,1,0,1,0,1
"mammals_dec_4_NB_SampleID_295",572230,7383560,2012,841.891143798828,-0.491666646674276,210,-0.455833333333333,1,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_296",572230,7383560,2013,713.671077728271,1.16666664183141,200,0.21,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_297",572230,7383560,2014,710.939340591431,1.2666666507721,213,0.186666666666667,0,0,0,1,1,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_298",572230,7383560,2015,956.454484939575,1.73333337157964,198,0.433333333333333,1,0,0,1,1,0,0,1,0,1,1,1,1
"mammals_dec_4_NB_SampleID_299",572230,7383560,2016,765.761349678041,1.54999997218449,192,-0.0383333333333333,1,1,0,1,1,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_300",513160,7385550,2008,731.155015945435,1.26666669050852,195,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_301",513160,7385550,2009,584.770118713379,0.941666682561233,213,-0.243333333333333,1,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_302",513160,7385550,2010,657.496968269348,-0.450000117222472,195,-1.1525,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_303",513160,7385550,2011,735.776396751404,2.21666664878528,157,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_304",513160,7385550,2012,814.604742050171,0.025000070532155,209,-0.455833333333333,0,0,0,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_NB_SampleID_305",513160,7385550,2013,660.111248970032,1.68333333730698,186,0.21,0,0,0,1,1,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_306",513160,7385550,2014,651.965560913086,2.04166668653489,200,0.186666666666667,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_307",513160,7385550,2015,1029.95706176758,2.35833331942558,194,0.433333333333333,1,0,0,1,1,0,0,0,1,0,0,0,1
"mammals_dec_4_NB_SampleID_308",513160,7385550,2016,735.658459663391,1.96666670838992,189,-0.0383333333333333,1,0,0,1,1,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_309",542960,7389420,2009,616.576282501221,0.624999900658936,213,-0.243333333333333,1,0,0,1,1,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_310",542960,7389420,2011,712.554271697998,1.98333328962326,154,0.293333333333333,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_311",542960,7389420,2012,789.631387710572,-0.174999947349224,207,-0.455833333333333,1,0,0,1,1,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_312",542960,7389420,2013,659.643448829651,1.47499997913837,189,0.21,1,0,0,1,1,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_313",542960,7389420,2014,670.77206993103,1.69166668628653,205,0.186666666666667,1,0,0,1,1,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_314",542960,7389420,2015,967.331300735473,2.1833333671093,193,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_315",502590,7389580,2008,787.150625228882,1.01666676004728,188,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_316",502590,7389580,2009,572.911734580994,0.766666680574418,212,-0.243333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_317",502590,7389580,2010,690.083061218262,-0.633333275715509,200,-1.1525,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_318",590620,7391060,2012,791.847848892212,-0.549999983981253,211,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_319",590620,7391060,2015,880.082839965821,1.60833337157965,195,0.433333333333333,1,0,0,1,0,0,0,0,0,0,1,0,0
"mammals_dec_4_NB_SampleID_320",590620,7391060,2016,736.532923698426,1.48333329955736,193,-0.0383333333333333,1,0,0,1,1,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_321",590620,7391060,2017,648.445583343506,0.308333396911619,218,0.225833333333333,1,0,0,1,0,0,0,0,1,0,0,0,1
"mammals_dec_4_NB_SampleID_322",515040,7392370,2015,1008.41294288635,2.33333330353102,193,0.433333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_323",515040,7392370,2016,701.269692897796,1.95833335320156,191,-0.0383333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_324",515040,7392370,2017,635.195920944214,0.833333293596902,215,0.225833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_325",484560,7393810,2015,1017.27758598328,2.21666662891706,194,0.433333333333333,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_326",484560,7393810,2017,637.443746566772,0.800000071525572,217,0.225833333333333,1,0,0,1,1,0,0,0,0,1,1,1,1
"mammals_dec_4_NB_SampleID_327",454220,7394280,2008,796.751935958862,1.37500000745058,187,-0.378333333333333,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_328",454220,7394280,2010,614.398774147034,-0.59166658918063,204,-1.1525,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_329",454220,7394280,2012,823.442646026611,0.241666689515113,212,-0.455833333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_330",454220,7394280,2014,644.525455474853,2.24999989072482,213,0.186666666666667,0,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_331",454220,7394280,2015,953.517028808594,2.50000000993411,190,0.433333333333333,0,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_332",454220,7394280,2017,585.673881530762,1.10833335916201,213,0.225833333333333,0,0,0,1,0,0,0,0,0,0,0,0,1
